improve_chem_id	canSMILES
Drug_951	Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1
Drug_952	CS(=O)(=O)O.Cc1ccc(C(=O)N(CCCN)C(c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1
Drug_953	CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1
Drug_954	CC(C)c1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1
Drug_955	Cc1ccc(S(=O)(=O)N(CC(O)COc2ccccc2)c2c(F)c(F)cc(F)c2F)cc1
Drug_956	Cc1ccc(S(=O)(=O)N(CC(O)COc2ccccc2)c2ccccc2Cl)cc1
Drug_957	CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)[nH]nc2c1
Drug_958	CC(c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21
Drug_959	CN1CCc2[nH]c3ccccc3c2C1
Drug_96	CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1
Drug_960	Cc1[nH]nc2ccc(-c3cncc(OCC(N)Cc4c[nH]c5ccccc45)c3)cc12
Drug_961	CC(C)c1ccc(-c2cc(=O)c3ccccc3o2)cc1
Drug_962	CC(C)CCNCC(O)Cn1c2ccccc2c2ccccc21
Drug_963	Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21
Drug_964	CC(NC(=O)C(N)Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(C)C(=O)NC(Cc1ccc2ccccc2c1)C(N)=O)C(C)C
Drug_965	CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21
Drug_966	CC1(C)CCC(C)(C)c2cc([C@@H](O)C(=O)Nc3ccc(C(=O)O)cc3F)ccc21
Drug_967	CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3C(C)(C)C)cc2)c(O)c(O)c1O
Drug_968	CC(CN(C)C)S(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1
Drug_969	CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21
Drug_97	CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(C(F)(F)F)cc4Cl)oc23)[C@@H]1CO
Drug_970	CCn1c(=O)c(-c2cc[nH]n2)cc2c(C)nc(N)nc21
Drug_971	C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1
Drug_972	CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O
Drug_973	C[C@@H](Oc1ccc(Oc2cnc3ccc(Cl)cc3n2)cc1)C(=O)O
Drug_974	C=CC(=O)N1CCN(C(=O)CNc2cc(I)c(Cl)cc2O)CC1
Drug_975	C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F
Drug_976	CC1CN(C(=O)c2ccc(NC(=O)c3cc(OC(C)c4c(Cl)ccc(F)c4Cl)c(N)nn3)cc2)CC(C)N1
Drug_977	C=CC(=O)N1CCc2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnn(C)c6)cc5c43)cc21
Drug_978	Cc1cc(Nc2nc(NC(C)c3ncc(F)cn3)ncc2Cl)n[nH]1
Drug_979	CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21
Drug_98	Cc1cc(O)ccc1Cl
Drug_980	CC1(O)CC(c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn23)C1
Drug_981	CO[C@@H](C)Cn1c(=O)n(C)c2cnc3ccc(-c4cncc(C(C)(C)O)c4)cc3c21
Drug_982	CC(/C=C/C(=O)NO)=C\C(C)C(=O)c1ccc(N(C)C)cc1
Drug_983	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C
Drug_984	CCC1C=CC=CCC(C)C(O)C(C)(O)C(=O)C(C)C(O)C(C)C(=O)C(C)C(O)C(C)C=CC(=O)OC2C(C)C(CC1)OC1(CCC(C)C(CC(C)O)O1)C2C
Drug_985	CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1
Drug_986	CN(C)CC1CN(C(=O)Nc2cc(-c3ccc(F)cc3)ccc2N)C1
Drug_987	Cc1cc(C)c(CNC(=O)c2cc(Br)cc3c2cnn3C(C)C)c(=O)[nH]1
Drug_988	CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O
Drug_989	CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1
Drug_99	Cc1ccc(C#CS(=O)(=O)C(F)(F)F)cc1
Drug_990	OC(CNc1ccccn1)c1ccccc1
Drug_991	O=C(O)CCCCC(CCSCc1ccccc1)SCc1ccccc1
Drug_992	NCCC(=O)NC(Cc1c[nH]cn1)C(=O)O
Drug_993	C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
Drug_994	N[C@H](CCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O
Drug_995	O=C(CCCN1CCC(C(O)c2ccc(F)cc2)CC1)c1ccc(F)cc1
Drug_996	CCCCCCC(=O)CCCCCC/C=C/CC(O)C(O)C(N)(CO)C(=O)O
Drug_997	C[C@H](c1ccc(F)cc1CCCC(=O)O)N(c1cc(F)ccc1F)S(=O)(=O)c1ccc(Cl)cc1
Drug_998	CCCCCCCCCCCC(=O)OC(COC(N)=O)COc1ccc(Cl)cc1
Drug_999	CCOC(=O)[C@@H](N)CCC(=O)N[C@@H](CSCc1ccccc1)C(=O)N[C@@H](C(=O)OCC)c1ccccc1
