DrugID	SMILES	canSMILES	NAME	PUBCHEM_ID	CAS_ID	improve_chem_id
NSC.777425	CC(C)n1nc(C)nc1c2cn3CCOc4cc(ccc4c3n2)c5cnn(c5)C(C)(C)C(=O)N	Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1	taselisib		1282512-48-4	Drug_1243
NSC.777445	CCn1cc(c2ccnc3[nH]c(cc23)c4cccc(CN(C)C)c4)c(n1)c5ccc(NC(=O)N(C)C)cc5	CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1	GSK-1070916A		942918-07-2	Drug_425
NSC.777446	C[C@H]1CN([C@H](C)CN1Cc2ccc(F)cc2)C(=O)c3cc4c(cn(C)c4cc3Cl)C(=O)C(=O)N(C)C	C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c1cc2c(C(=O)C(=O)N(C)C)cn(C)c2cc1Cl	talmapimod		309913-83-5	Drug_304
NSC.777447	CCCN(CCC)C(=O)C1=Cc2ccc(cc2N=C(N)C1)c3ccc(cc3)C(=O)N4CCCC4	CCCN(CCC)C(=O)C1=Cc2ccc(-c3ccc(C(=O)N4CCCC4)cc3)cc2N=C(N)C1	motolimod		926927-61-9	Drug_724
NSC.777448	COc1ccccc1S(=O)(=O)Nc2ccc3NC(=O)N(C)Cc3c2	COc1ccccc1S(=O)(=O)Nc1ccc2c(c1)CN(C)C(=O)N2	PFI-1		1403764-72-6	Drug_1314
NSC.777571	COc1cc2nc(nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC)N5CCCN(C)CC5	COc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC	BIX-01294		935693-62-2	Drug_1468
NSC.777572	C[C@@H](Nc1cc(F)cc(F)c1)c2cc(cc3C(=O)C=C(Oc23)N4CCOCC4)C(=O)N(C)C	C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12	AZD-8186		1627494-13-6	Drug_1195
NSC.777573	Cc1ccc(NS(=O)(=O)c2cccc(c2)C#N)c3[nH]cc(C#N)c13	Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12	E-7820		289483-69-8	Drug_743
NSC.777586	C1C(C(SC1N2C=NC(=NC2=O)N)CO)O	Nc1ncn(C2CC(O)C(CO)S2)c(=O)n1	Aza-TdCyd			Drug_1325
NSC.777638	C[C@@H]1COCCN1c2cc(nc(n2)c3ccnc4[nH]ccc34)C5(CC5)S(=N)(=O)C	C[C@@H]1COCCN1c1cc(C2(S(C)(=N)=O)CC2)nc(-c2ccnc3[nH]ccc23)n1	AZD-6738 diasteromeric mixture			Drug_885
NSC.777639	Cc1cc(ccn1)c2ncc(CC(=O)Nc3ccc(cn3)c4cnccn4)cc2C	Cc1cc(-c2ncc(CC(=O)Nc3ccc(-c4cnccn4)cn3)cc2C)ccn1	LGK-974		1243244-14-5	Drug_172
NSC.777671	COC(=O)c1ccc2c(c1)nc(NC(=O)c3ccccc3)n2CCCc4ccccc4	COC(=O)c1ccc2c(c1)nc(NC(=O)c1ccccc1)n2CCCc1ccccc1	BRD-4770		1374601-40-7	Drug_266
NSC.777718	CNCc1ccc(cc1)c2cc(on2)c3nc(cnc3N)c4ccc(cc4)S(=O)(=O)C(C)C	CNCc1ccc(-c2cc(-c3nc(-c4ccc(S(=O)(=O)C(C)C)cc4)cnc3N)on2)cc1	VE-822		1232416-25-9	Drug_1151
NSC.777877	Fc1cc(ccc1c2c(C#N)c(sc2c3nc[nH]n3)N4CCOCC4)C#N	N#Cc1ccc(-c2c(-c3nc[nH]n3)sc(N3CCOCC3)c2C#N)c(F)c1	PF-4989216		1276553-09-3	Drug_472
NSC.777878	CNC(=O)c1ccc(cc1F)c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2	CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F	capmatinib		1029712-80-8	Drug_324
NSC.777879	CN(CCO)C1CCN(CC1)c2ccc(Nc3ncc4c5ccnc(F)c5n(C6CCCC6)c4n3)nc2	CN(CCO)C1CCN(c2ccc(Nc3ncc4c5ccnc(F)c5n(C5CCCC5)c4n3)nc2)CC1	AM-5992		1169694-98-7	Drug_732
NSC.778304	COC(=O)N[C@@H](C)CNc1nccc(n1)c2cn(nc2c3cc(Cl)cc(NS(=O)(=O)C)c3F)C(C)C	COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1	encorafenib			Drug_1143
NSC.778305	Cn1ncc(Cl)c1c2cc(sc2Cl)C(=O)N[C@H](CN)Cc3cccc(F)c3	Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl	afuresertib		1047644-62-1	Drug_1048
NSC.778364	CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(=O)(=O)C)n2)C(F)(F)F)cc1	CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1	defactinib hydrochloride		1073160-26-5	Drug_169
NSC.778365	CC(C)N(C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)ncnc23)C4CC(CCc5nc6cc(ccc6[nH]5)C(C)(C)C)C4	CC(C)N(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)C1CC(CCc2nc3cc(C(C)(C)C)ccc3[nH]2)C1	EPZ-5676		1380288-87-8	Drug_1145
NSC.778366	CC(C)c1cc(CNc2nc(Nc3cc([nH]n3)C4CC4)cc(n2)N5CCN(C)CC5)on1	CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1	XL-228		898280-07-4	Drug_1258
NSC.778367	Cc1ccc(cc1)n2nc(cc2NC(=O)NCc3cc(F)ccc3Oc4ccc5c(cnn5CCO)c4)C(C)(C)C	Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3CCO)c2)cc1	pexmetinib		945614-12-0	Drug_461
NSC.778368	Cn1ncc(Cl)c1c2cc(oc2Cl)C(=O)N[C@H](CN)Cc3ccc(F)c(F)c3	Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl	GSK-2141795		1047634-65-0	Drug_1227
NSC.778448	COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO	COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO	ombrabulin hydrochloride		253426-24-3	Drug_1514
NSC.778590	OCCONC(=O)c1ccc2cncn2c1Nc3ccc(I)cc3F	O=C(NOCCO)c1ccc2cncn2c1Nc1ccc(I)cc1F	GDC-0623		1168091-68-6	Drug_658
NSC.778746	Cc1cc(ccc1NS(=O)(=O)c2cc(Cl)ccc2Cl)[N+](=O)[O-]	Cc1cc([N+](=O)[O-])ccc1NS(=O)(=O)c1cc(Cl)ccc1Cl	FH-535		108409-83-2	Drug_93
NSC.778747	Cc1sc2c(C(=N[C@@H](CC(=O)Nc3ccc(O)cc3)c4nnc(C)n24)c5ccc(Cl)cc5)c1C	Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n1-2	OTX-015		202590-98-5	Drug_317
NSC.778809	Fc1ccc(Oc2ccc3nc(NC(=O)C4CC4)sc3c2C#N)cc1NC(=O)Cc5cccc(c5)C(F)(F)F	N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12	TAK-632		1228591-30-7	Drug_376
NSC.778810	CC(C)n1c(C)nc2c(nc(nc12)N3CCOCC3)c4cnc(N)nc4	Cc1nc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc2n1C(C)C	VS-5584		1246560-33-7	Drug_1092
NSC.778814	Cc1nc2cc(Nc3nc(nc4[nH]cnc34)N5CCCC5)ccc2n1CC=C	C=CCn1c(C)nc2cc(Nc3nc(N4CCCC4)nc4[nH]cnc34)ccc21				Drug_702
NSC.778909	CN(C)C(=O)c1cc2cnc(Nc3ccc(cn3)N4CCNCC4)nc2n1C5CCCC5	CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1	ribociclib		1211441-98-3	Drug_731
NSC.779217	COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc2nccc(n2)c3cn(C)c4ccccc34	C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	osimertinib		1421373-65-0	Drug_1312
NSC.779218	COc1c2CC[C@H](CCc2ccc1Nc3ncc(Cl)c(N[C@@H]4[C@@H]5CC(C=C5)[C@@H]4C(=O)N)n3)N6CCOCC6	COc1c(Nc2ncc(Cl)c(N[C@@H]3[C@H]4C=CC(C4)[C@@H]3C(N)=O)n2)ccc2c1CC[C@@H](N1CCOCC1)CC2	CEP-28122		1022958-60-6	Drug_1400
NSC.779404	COc1cc(ccc1NC(=O)[C@@H]2N[C@@H](CC(C)(C)C)[C@@](C#N)([C@H]2c3cccc(Cl)c3F)c4ccc(Cl)cc4F)C(=O)O	COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F	idasanutlin		1229705-06-9	Drug_1483
NSC.779405	COc1cc(ccc1Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCN(CC4)C(=O)C	C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1	rociletinib		1374640-70-6	Drug_1364
NSC.779407	Fc1cc(F)cc(c1)S(=O)(=O)c2ccc(CNC(=O)c3ccc4nccn4c3)cc2	O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1ccc2nccn2c1	GNE-617			Drug_696
NSC.779408	C(Oc1ccc(cc1)c2nc3ccccc3n2Cc4ccccc4)[C@H](C5CCNCC5)n6c(nc7ccccc67)c8ccccc8	c1ccc(Cn2c(-c3ccc(OC[C@H](C4CCNCC4)n4c(-c5ccccc5)nc5ccccc54)cc3)nc3ccccc32)cc1	deltarasin		1440898-82-7	Drug_922
NSC.779704	CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12	CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21	K287		75330-75-5	Drug_1533
NSC.780019	Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl	C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	canertinib		289499-45-2	Drug_515
NSC.780020	COCCOc1ccc(Nc2ncc(F)c(Nc3cccc(NC(=O)C=C)c3)n2)cc1	C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1	spebrutinib		1202757-89-8	Drug_544
NSC.780041	CC[C@H](C)n1cc(C)c2c(cc(cc12)c3ccc(nc3)N4CCNCC4)C(=O)NCc5c(C)cc(C)nc5O	CC[C@H](C)n1cc(C)c2c(C(=O)NCc3c(C)cc(C)nc3O)cc(-c3ccc(N4CCNCC4)nc3)cc21	GSK-126		1346574-57-9	Drug_1135
NSC.780042	COCC(=O)NC\C=C\c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1	COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1	CP-724714		383432-38-0	Drug_290
NSC.780043	CC(C)N(CCCNC(=O)Nc1ccc(cc1)C(C)(C)C)C[C@H]2O[C@H]([C@H](O)[C@@H]2O)n3ccc4c(N)ncnc34	CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O	EPZ-004777		1338466-77-5	Drug_1029
NSC.780108	C[C@H]1Oc2cc(cnc2N)c3c(CN(C)C(=O)c4ccc(F)cc14)nn(C)c3C#N	C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21	PF-06463922		1454846-35-5	Drug_809
NSC.780163	CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN)c3)ncc2Cl	CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN)c2)ncc1Cl	SOMCL-12-81			Drug_1059
NSC.780203	FC(F)(F)c1cc(cc(c1)C(F)(F)F)c2ncn(\C=C/C(=O)NNc3cnccn3)n2	O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1	selinexor		1393477-72-9	Drug_561
NSC.780204	CCc1cc(ccc1n2nc(C(C)C)c3c(ccnc23)n4cnc(c4)c5cnn(C)c5)C(=O)N	CCc1cc(C(N)=O)ccc1-n1nc(C(C)C)c2c(-n3cnc(-c4cnn(C)c4)c3)ccnc21	TAS-116		1260533-36-5	Drug_1114
NSC.780205	C[C@H]1CNCCCN1S(=O)(=O)c2cccc3cncc(C)c23	Cc1cncc2cccc(S(=O)(=O)N3CCCNC[C@@H]3C)c12	dimethylfasudil		451462-58-1	Drug_744
NSC.780249	C[C@@H]1COCCN1c2cc(nc(n2)c3ccnc4[nH]ccc34)C5(CC5)[S@](=N)(=O)C	C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2ccnc3[nH]ccc23)n1	AZD-6738			Drug_885
NSC.780250	C[C@@H]1COCCN1c2cc(nc(n2)c3ccnc4[nH]ccc34)C5(CC5)[S@@](=N)(=O)C	C[C@@H]1COCCN1c1cc(C2([S@@](C)(=N)=O)CC2)nc(-c2ccnc3[nH]ccc23)n1	AZD-6738 ( R,S-isomer)			Drug_885
NSC.780290	CC1Cc2ccccc2N1C(=O)Cc3nc(O)cc(n3)N4CCOCC4	CC1Cc2ccccc2N1C(=O)Cc1nc(O)cc(N2CCOCC2)n1	SAR-260301 (enantiomer 1)			Drug_502
NSC.780291	CC1Cc2ccccc2N1C(=O)Cc3nc(O)cc(n3)N4CCOCC4	CC1Cc2ccccc2N1C(=O)Cc1nc(O)cc(N2CCOCC2)n1	SAR-260301 (enantiomer 2)			Drug_502
NSC.780404	Oc1ccc(CCNCCN(C2CCCCC2)C(=O)CCNCCc3ccc(Cl)c(Cl)c3)c4OCC(=O)Nc14	O=C1COc2c(CCNCCN(C(=O)CCNCCc3ccc(Cl)c(Cl)c3)C3CCCCC3)ccc(O)c2N1	AZ-505		1035227-43-0	Drug_900
NSC.780812	CN1C(=O)[C@@H](NC(=O)[C@H](CCC(F)(F)F)[C@H](CCC(F)(F)F)C(=O)N)N=C(c2ccccc2)c3ccccc13	CN1C(=O)[C@@H](NC(=O)[C@H](CCC(F)(F)F)[C@H](CCC(F)(F)F)C(N)=O)N=C(c2ccccc2)c2ccccc21	BMS-906024		1401066-79-2	Drug_1161
NSC.780965	CN([C@H]1CCN(C)C[C@H]1F)C(=O)N2CC(=C[C@@]2(CO)c3ccccc3)c4cc(F)ccc4F	CN1CC[C@H](N(C)C(=O)N2CC(c3cc(F)ccc3F)=C[C@@]2(CO)c2ccccc2)[C@H](F)C1	MK-0731		845256-65-7	Drug_198
NSC.781008	Oc1ccccc1C(=O)c2[nH]c(Cl)c(Cl)c2n3c(Cl)c(Cl)cc3C(=O)c4ccccc4O	O=C(c1ccccc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccccc2O)cc(Cl)c1Cl	maritoclax		1227962-62-0	Drug_556
NSC.781009	CC(C)(C)C[C@H]1N[C@H]([C@H](c2cccc(Cl)c2F)[C@@]13C(=O)Nc4cc(Cl)ccc34)C(=O)N[C@@H]5CC[C@@H](O)CC5	CC(C)(C)C[C@H]1N[C@@H](C(=O)N[C@H]2CC[C@H](O)CC2)[C@H](c2cccc(Cl)c2F)[C@@]12C(=O)Nc1cc(Cl)ccc12	MI-773		1303607-07-9	Drug_843
NSC.781016	Cc1cc(nn1Cc2ccnc(c2)N3CCN(CC3)C4CC4)c5onc(n5)c6ccc(OC(F)(F)F)cc6	Cc1cc(-c2nc(-c3ccc(OC(F)(F)F)cc3)no2)nn1Cc1ccnc(N2CCN(C3CC3)CC2)c1	BAY-87-2243		1227158-85-1	Drug_656
NSC.781148	CNC(=O)c1ccccc1Nc2nc(Nc3ccc4C[C@H](CCCc4c3OC)N5CCN(CCO)CC5)ncc2Cl	CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2OC)CCC[C@H](N2CCN(CCO)CC2)C3)ncc1Cl	CEP-37440		1391712-60-9	Drug_1450
NSC.781343	Cn1nccc1Nc2nccc(n2)C3=CC(=O)N(C=C3)[C@H](CO)c4ccc(Cl)c(F)c4	Cn1nccc1Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1	GDC-0994		1453848-26-4	Drug_1233
NSC.781344	CN1CCN(CC1)c2ccc(OC(F)(F)F)c(Nc3ncc4CCc5c(nn(CCO)c5c4n3)C(=O)N)c2	CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1	NMS-1286937		1034616-18-6	Drug_393
NSC.781409	FC(F)(F)c1cccc(NC(=O)Nc2cc(ccc2c3ccsc3)S(=O)(=O)NC4CC4)c1	O=C(Nc1cccc(C(F)(F)F)c1)Nc1cc(S(=O)(=O)NC2CC2)ccc1-c1ccsc1	AGI-6780		1432660-47-3	Drug_571
NSC.781417	CN1CCN(CC1)c2ccc(NC3=CC(=CN(C)C3=O)c4cccc(N5C=Cc6cc(cc(F)c6C5=O)C7CC7)c4CO)nc2	CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1	RN-486		1242156-23-5	Drug_1383
NSC.781468	CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)Nc3sc(nc3c4ccccc4)c5occn5	CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1sc(-c2ncco2)nc1-c1ccccc1)C1CCCCC1	CUDC-427		1446182-94-0	Drug_1273
NSC.781469	CNCc1ccc(C)c(NC(=O)c2ccc(Nc3nc(c4ccccc4)c5ccccc5n3)cc2)c1	CNCc1ccc(C)c(NC(=O)c2ccc(Nc3nc(-c4ccccc4)c4ccccc4n3)cc2)c1	BMS-833923		1059734-66-5	Drug_133
NSC.781470	CN(C)C[C@@H](NC(=O)N1Cc2c(Nc3nc(C)nc4ccsc34)[nH]nc2C1(C)C)c5ccccc5	Cc1nc(Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1	PF-03758309		1279034-84-2	Drug_1074
NSC.781514	C[C@@H]1CC[C@H](CC1)n2c3cnccc3c4cnc(Nc5ccc6CN(CCc6n5)C(=O)CO)nc24	C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1	AMG-925		1401033-86-0	Drug_406
NSC.781515	CC(C)[C@@H](CS(=O)(=O)C(C)C)N1[C@@H]([C@H](C[C@](C)(CC(=O)O)C1=O)c2cccc(Cl)c2)c3ccc(Cl)cc3	CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1	AMG-232		1352066-68-2	Drug_1051
NSC.781516	C1CN(CCO1)c2ccc(Nc3nc(cn4ccnc34)c5ccc6c[nH]nc6c5)cc2	c1cn2cc(-c3ccc4c[nH]nc4c3)nc(Nc3ccc(N4CCOCC4)cc3)c2n1	entosplenitib		1229208-44-9	Drug_552
NSC.781556	COc1cc(OC)cc(c1)N(CCNC(C)C)c2ccc3ncc(nc3c2)c4cnn(C)c4	COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1	JNJ-42756493		1346242-81-6	Drug_1551
NSC.781626	C(CN1CCCC1)Oc2ccc3Nc4nccc(n4)c5cccc(COC\C=C\COCc2c3)c5	C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1	pacritinib		937272-79-2	Drug_778
NSC.781627	Cn1cc(c2ccc3N(CCc3c2)C(=O)Cc4cccc(c4)C(F)(F)F)c5c(N)ncnc15	Cn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(C(F)(F)F)c2)c2c(N)ncnc21	GSK-2606414		1337531-36-8	Drug_353
NSC.781652	CN1N(C(=O)C(=C1C)C(=O)Nc2ccc(Oc3ccnc4cc(OCC(C)(C)O)ccc34)c(F)c2)c5ccccc5	Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OCC(C)(C)O)ccc34)c(F)c2)c(=O)n(-c2ccccc2)n1C	ningetinib		1394820-69-9	Drug_226
NSC.781761	CNc1ncc2cc(c(C)nc2n1)c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C	CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1	LY-3009120		1454682-72-4	Drug_168
NSC.782006	FC(F)(F)c1ccc(Nc2nc(cs2)c3c(nc4ccccn34)C(F)(F)F)cc1	FC(F)(F)c1ccc(Nc2nc(-c3c(C(F)(F)F)nc4ccccn34)cs2)cc1	PTC-691		420126-30-3	Drug_810
NSC.782007	CN1C=Nc2ccc(Nc3cc(NC(=O)c4cccc(c4)C(C)(C)C#N)ccc3C)cc2C1=O	Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ccc2ncn(C)c(=O)c2c1	AZ-628		878739-06-1	Drug_430
NSC.782017	Brc1ccc(\C=C\CNCCNS(=O)(=O)c2cccc3cnccc23)cc1	O=S(=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12	H-89		127243-85-0	Drug_373
NSC.782121	C[C@@H](c1ccc2nccn2c1)n3nnc4ncc(nc34)c5cnn(C)c5	C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21	volitinib		1313725-88-0	Drug_958
NSC.782122	COc1ncc(Nc2ncc(cc2c3nc(C)nc(N)n3)[C@@H](C)N4CCN(CC4)S(=O)(=O)C)cc1F	COc1ncc(Nc2ncc([C@@H](C)N3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cc1F	AMG-511		1253573-53-3	Drug_1522
NSC.782125	Cn1cc(cn1)c2ccc(cc2)c3ccc(cc3)C4=NC5(CC5)C(=O)N4C[C@@H]6CCN(C6)C(=O)C7CC7	Cn1cc(-c2ccc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)cc2)cn1	JNJ-54302833		1579514-16-1	Drug_309
NSC.782153	CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O	CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1	MG-132		133407-82-6	Drug_949
NSC.782164	CN1CCCN(CC1)c2ccc3C(=O)C(=C4Sc5ccccc5N4c3n2)C(=O)NCc6cnc(C)cn6	Cc1cnc(CNC(=O)c2c(=O)c3ccc(N4CCCN(C)CC4)nc3n3c2sc2ccccc23)cn1	CX-5461		1138549-36-6	Drug_766
NSC.782310	CCS(=O)(=O)N1CCC(CC1)C(C)n2c(C)c(C(=O)NCc3c(O)nc(C)cc3OC)c4ccccc24	CCS(=O)(=O)N1CCC(C(C)n2c(C)c(C(=O)NCc3c(OC)cc(C)nc3O)c3ccccc32)CC1	CPI-169		1450655-76-1	Drug_1504
NSC.782351	C[C@@H]1CCN(C[C@@H]1N(C)c2ncnc3[nH]ccc23)C(=O)CC#N	C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12	tofacitinib		477600-75-2	Drug_869
NSC.782362	COc1cccc2c1nc(C(F)F)n2c3nc(nc(n3)c4ccc(NS(=O)(=O)CCN(C)C)cc4)N5CCOCC5	COc1cccc2c1nc(C(F)F)n2-c1nc(-c2ccc(NS(=O)(=O)CCN(C)C)cc2)nc(N2CCOCC2)n1	PWT-33597		1246203-32-6	Drug_1536
NSC.782363	Cc1nc2cc(ccc2[nH]1)n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N	Cc1nc2cc(-n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N)ccc2[nH]1	CH-5183284		1265229-25-1	Drug_567
NSC.782457	CC[C@H](NC(=O)[C@H](CS(=O)(=O)CC1CC1)N[C@@H](c2ccc(F)cc2)C(F)(F)F)C(=O)C(=O)NC3CC3	CC[C@H](NC(=O)[C@H](CS(=O)(=O)CC1CC1)N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)C(=O)NC1CC1	VBY-825		1310340-58-9	Drug_1142
NSC.782549	CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(=O)(=O)C)n2)C(F)(F)F)cc1	CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1	defactinib		1073154-85-4	Drug_169
NSC.782579	NC(=N)c1ccc2[nH]c(nc2c1)c3cc(CC(=O)N[C@@H](CC(=O)O)C(=O)O)cc(c3O)c4cc(ccc4O)S(=O)(=O)N	N=C(N)c1ccc2[nH]c(-c3cc(CC(=O)N[C@@H](CC(=O)O)C(=O)O)cc(-c4cc(S(N)(=O)=O)ccc4O)c3O)nc2c1	PCI-27483		871266-63-6	Drug_1014
NSC.782762	CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12	CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12	lucitinib		1058137-23-7	Drug_1439
NSC.782763	C[C@H]1C[C@@H](Nc2ccc(Cl)cc2)c3cc(ccc3N1C(=O)C)c4ccc(cc4)C(=O)O	CC(=O)N1c2ccc(-c3ccc(C(=O)O)cc3)cc2[C@H](Nc2ccc(Cl)cc2)C[C@@H]1C	I-Bet-726		1300031-52-0	Drug_807
NSC.783015	COc1cc2CC(=O)N([C@@H](c3ccc(Cl)cc3)c2cc1OC(C)C)c4ccc(cc4)N(C)C[C@@H]5CC[C@H](CC5)N6CCN(C)C(=O)C6	COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCN(C)C(=O)C4)CC3)cc1)C(=O)C2	CGM-097		1313363-54-0	Drug_1553
